run,tick,timestamp_ms,symbol_family,action,outcome_event,contact_state,inner_state,sight_state,hearing_state,feeling_state,binding_state,sehen_form_flow,sehen_form_stability,hoeren_energy_tone,fuehlen_mcm_coherence,fuehlen_mcm_tension,reward,event_reward,inner_sentence,passive_only
159,1,1767500300000000,dio_1c6b,WAIT,NO_TRADE,observed_without_action,inner_consequence_quiet,sehen_stabile_form,hoeren_mittlere_spannung,fuehlen_koharent_ruhig,multisensory_quiet_observation,0.038108,1.0,0.040115,0.988768,0.045048,0.0,0.0,"dio_1c6b: sehen_stabile_form, hoeren_mittlere_spannung, fuehlen_koharent_ruhig; Innenlage=inner_consequence_quiet, Kontakt=observed_without_action, Aktion=WAIT; Bindung=multisensory_quiet_observation.",1
159,2,1767500600000000,dio_1d1z,WAIT,NO_TRADE,observed_without_action,inner_consequence_quiet,sehen_stabile_form,hoeren_helle_spannung,fuehlen_inkoharent,multisensory_quiet_observation,-0.17965,-1.0,0.337931,-0.294621,0.299214,0.0,0.0,"dio_1d1z: sehen_stabile_form, hoeren_helle_spannung, fuehlen_inkoharent; Innenlage=inner_consequence_quiet, Kontakt=observed_without_action, Aktion=WAIT; Bindung=multisensory_quiet_observation.",1
159,3,1767500900000000,dio_10dk,WAIT,NO_TRADE,observed_without_action,inner_consequence_quiet,sehen_teilform,hoeren_helle_spannung,fuehlen_hohe_spannung,multisensory_quiet_observation,-0.419184,-0.333333,0.369028,0.096672,0.379228,0.0,0.0,"dio_10dk: sehen_teilform, hoeren_helle_spannung, fuehlen_hohe_spannung; Innenlage=inner_consequence_quiet, Kontakt=observed_without_action, Aktion=WAIT; Bindung=multisensory_quiet_observation.",1
159,4,1767501200000000,dio_1d3r,LONG,SL,real_contact_burdened,inner_consequence_burdened,sehen_bewegte_form,hoeren_helle_spannung,fuehlen_hohe_spannung,multisensory_burdened_memory,-0.615167,0.0,0.280834,0.321366,0.394732,-1.0,-1.0,"dio_1d3r: sehen_bewegte_form, hoeren_helle_spannung, fuehlen_hohe_spannung; Innenlage=inner_consequence_burdened, Kontakt=real_contact_burdened, Aktion=LONG; Bindung=multisensory_burdened_memory.",1
159,9,1767502700000000,dio_040y,WAIT,NO_TRADE,observed_without_action,inner_consequence_quiet,sehen_geformte_bewegung,hoeren_mittlere_spannung,fuehlen_koharent_gespannt,multisensory_quiet_observation,0.761489,1.0,0.047611,0.986669,0.356951,0.0,0.0,"dio_040y: sehen_geformte_bewegung, hoeren_mittlere_spannung, fuehlen_koharent_gespannt; Innenlage=inner_consequence_quiet, Kontakt=observed_without_action, Aktion=WAIT; Bindung=multisensory_quiet_observation.",1
159,10,1767503000000000,dio_1f9y,WAIT,NO_TRADE,observed_without_action,inner_consequence_quiet,sehen_geformte_bewegung,hoeren_mittlere_spannung,fuehlen_koharent_gespannt,multisensory_quiet_observation,0.881135,1.0,0.085225,0.976137,0.409982,0.0,0.0,"dio_1f9y: sehen_geformte_bewegung, hoeren_mittlere_spannung, fuehlen_koharent_gespannt; Innenlage=inner_consequence_quiet, Kontakt=observed_without_action, Aktion=WAIT; Bindung=multisensory_quiet_observation.",1
159,11,1767503300000000,dio_143d,WAIT,NO_TRADE,observed_without_action,inner_consequence_quiet,sehen_geformte_bewegung,hoeren_leise,fuehlen_koharent_gespannt,multisensory_quiet_observation,0.845244,1.0,0.023468,0.993429,0.389748,0.0,0.0,"dio_143d: sehen_geformte_bewegung, hoeren_leise, fuehlen_koharent_gespannt; Innenlage=inner_consequence_quiet, Kontakt=observed_without_action, Aktion=WAIT; Bindung=multisensory_quiet_observation.",1
159,12,1767503600000000,dio_1m4n,WAIT,NO_TRADE,observed_without_action,inner_consequence_quiet,sehen_geformte_bewegung,hoeren_mittlere_spannung,fuehlen_koharent_gespannt,multisensory_quiet_observation,0.754296,1.0,-0.070649,0.980218,0.366561,0.0,0.0,"dio_1m4n: sehen_geformte_bewegung, hoeren_mittlere_spannung, fuehlen_koharent_gespannt; Innenlage=inner_consequence_quiet, Kontakt=observed_without_action, Aktion=WAIT; Bindung=multisensory_quiet_observation.",1
159,13,1767503900000000,dio_1k7y,LONG,TP,real_contact_carried,inner_consequence_carried,sehen_teilform,hoeren_mittlere_spannung,fuehlen_offen,multisensory_carried_contact,0.359266,0.0,-0.077778,0.378222,0.290899,1.0,1.0,"dio_1k7y: sehen_teilform, hoeren_mittlere_spannung, fuehlen_offen; Innenlage=inner_consequence_carried, Kontakt=real_contact_carried, Aktion=LONG; Bindung=multisensory_carried_contact.",1
159,18,1767505400000000,dio_01vz,WAIT,NO_TRADE,observed_without_action,inner_consequence_quiet,sehen_geformte_bewegung,hoeren_mittlere_spannung,fuehlen_koharent_gespannt,multisensory_quiet_observation,0.639442,1.0,0.112281,0.968561,0.325776,0.0,0.0,"dio_01vz: sehen_geformte_bewegung, hoeren_mittlere_spannung, fuehlen_koharent_gespannt; Innenlage=inner_consequence_quiet, Kontakt=observed_without_action, Aktion=WAIT; Bindung=multisensory_quiet_observation.",1
160,1,1767500300000000,dio_1c6b,WAIT,NO_TRADE,observed_without_action,inner_consequence_quiet,sehen_stabile_form,hoeren_mittlere_spannung,fuehlen_koharent_ruhig,multisensory_quiet_observation,0.038108,1.0,0.040115,0.988768,0.045048,0.0,0.0,"dio_1c6b: sehen_stabile_form, hoeren_mittlere_spannung, fuehlen_koharent_ruhig; Innenlage=inner_consequence_quiet, Kontakt=observed_without_action, Aktion=WAIT; Bindung=multisensory_quiet_observation.",1
160,2,1767500600000000,dio_1d1z,SHORT,TP,real_contact_carried,inner_consequence_carried,sehen_stabile_form,hoeren_helle_spannung,fuehlen_inkoharent,multisensory_carried_contact,-0.17965,-1.0,0.337931,-0.294621,0.299214,1.0,1.0,"dio_1d1z: sehen_stabile_form, hoeren_helle_spannung, fuehlen_inkoharent; Innenlage=inner_consequence_carried, Kontakt=real_contact_carried, Aktion=SHORT; Bindung=multisensory_carried_contact.",1
160,7,1767502100000000,dio_0ps1,LONG,TP,real_contact_carried,inner_consequence_carried,sehen_stabile_form,hoeren_mittlere_spannung,fuehlen_inkoharent,multisensory_carried_contact,-0.032912,-1.0,-0.112553,-0.231515,0.144397,1.0,1.0,"dio_0ps1: sehen_stabile_form, hoeren_mittlere_spannung, fuehlen_inkoharent; Innenlage=inner_consequence_carried, Kontakt=real_contact_carried, Aktion=LONG; Bindung=multisensory_carried_contact.",1
160,12,1767503600000000,dio_1mym,WAIT,NO_TRADE,held_impulse_without_action,inner_consequence_quiet,sehen_geformte_bewegung,hoeren_mittlere_spannung,fuehlen_koharent_gespannt,multisensory_quiet_hold,0.754296,1.0,-0.070649,0.980218,0.366561,0.0,0.0,"dio_1mym: sehen_geformte_bewegung, hoeren_mittlere_spannung, fuehlen_koharent_gespannt; Innenlage=inner_consequence_quiet, Kontakt=held_impulse_without_action, Aktion=WAIT; Bindung=multisensory_quiet_hold.",1
160,13,1767503900000000,dio_1k7y,LONG,TP,real_contact_carried,inner_consequence_carried,sehen_teilform,hoeren_mittlere_spannung,fuehlen_offen,multisensory_carried_contact,0.359266,0.0,-0.077778,0.378222,0.290899,1.0,1.0,"dio_1k7y: sehen_teilform, hoeren_mittlere_spannung, fuehlen_offen; Innenlage=inner_consequence_carried, Kontakt=real_contact_carried, Aktion=LONG; Bindung=multisensory_carried_contact.",1
160,18,1767505400000000,dio_0120,WAIT,NO_TRADE,held_impulse_without_action,inner_consequence_quiet,sehen_geformte_bewegung,hoeren_mittlere_spannung,fuehlen_koharent_gespannt,multisensory_quiet_hold,0.639442,1.0,0.112281,0.968561,0.325776,0.0,0.0,"dio_0120: sehen_geformte_bewegung, hoeren_mittlere_spannung, fuehlen_koharent_gespannt; Innenlage=inner_consequence_quiet, Kontakt=held_impulse_without_action, Aktion=WAIT; Bindung=multisensory_quiet_hold.",1
161,1,1767500300000000,dio_1c6b,SHORT,TP,real_contact_carried,inner_consequence_carried,sehen_stabile_form,hoeren_mittlere_spannung,fuehlen_koharent_ruhig,multisensory_carried_contact,0.038108,1.0,0.040115,0.988768,0.045048,1.0,1.0,"dio_1c6b: sehen_stabile_form, hoeren_mittlere_spannung, fuehlen_koharent_ruhig; Innenlage=inner_consequence_carried, Kontakt=real_contact_carried, Aktion=SHORT; Bindung=multisensory_carried_contact.",1
161,6,1767501800000000,dio_0ofo,LONG,TP,real_contact_carried,inner_consequence_carried,sehen_bewegte_form,hoeren_leise,fuehlen_offen,multisensory_carried_contact,-0.458776,0.0,0.023375,0.393455,0.298608,1.0,1.0,"dio_0ofo: sehen_bewegte_form, hoeren_leise, fuehlen_offen; Innenlage=inner_consequence_carried, Kontakt=real_contact_carried, Aktion=LONG; Bindung=multisensory_carried_contact.",1
161,11,1767503300000000,dio_14xc,WAIT,NO_TRADE,held_impulse_without_action,inner_consequence_quiet,sehen_geformte_bewegung,hoeren_leise,fuehlen_koharent_gespannt,multisensory_quiet_hold,0.845244,1.0,0.023468,0.993429,0.389748,0.0,0.0,"dio_14xc: sehen_geformte_bewegung, hoeren_leise, fuehlen_koharent_gespannt; Innenlage=inner_consequence_quiet, Kontakt=held_impulse_without_action, Aktion=WAIT; Bindung=multisensory_quiet_hold.",1
161,12,1767503600000000,dio_1m4n,WAIT,NO_TRADE,observed_without_action,inner_consequence_quiet,sehen_geformte_bewegung,hoeren_mittlere_spannung,fuehlen_koharent_gespannt,multisensory_quiet_observation,0.754296,1.0,-0.070649,0.980218,0.366561,0.0,0.0,"dio_1m4n: sehen_geformte_bewegung, hoeren_mittlere_spannung, fuehlen_koharent_gespannt; Innenlage=inner_consequence_quiet, Kontakt=observed_without_action, Aktion=WAIT; Bindung=multisensory_quiet_observation.",1
161,13,1767503900000000,dio_1k7y,LONG,TP,real_contact_carried,inner_consequence_carried,sehen_teilform,hoeren_mittlere_spannung,fuehlen_offen,multisensory_carried_contact,0.359266,0.0,-0.077778,0.378222,0.290899,1.0,1.0,"dio_1k7y: sehen_teilform, hoeren_mittlere_spannung, fuehlen_offen; Innenlage=inner_consequence_carried, Kontakt=real_contact_carried, Aktion=LONG; Bindung=multisensory_carried_contact.",1
161,18,1767505400000000,dio_01vz,WAIT,NO_TRADE,observed_without_action,inner_consequence_quiet,sehen_geformte_bewegung,hoeren_mittlere_spannung,fuehlen_koharent_gespannt,multisensory_quiet_observation,0.639442,1.0,0.112281,0.968561,0.325776,0.0,0.0,"dio_01vz: sehen_geformte_bewegung, hoeren_mittlere_spannung, fuehlen_koharent_gespannt; Innenlage=inner_consequence_quiet, Kontakt=observed_without_action, Aktion=WAIT; Bindung=multisensory_quiet_observation.",1
